centroid_id,centroid_x,centroid_y,buffer_m,buffer_km,n_stations
150,350445.85686537065,4308758.545595114,3000.0,3.0,6
151,350466.8543042223,4309868.348180352,3000.0,3.0,5
152,350487.856314069,4310978.152499703,3000.0,3.0,5
153,350508.86289428745,4312087.9585533,3000.0,3.0,4
154,350529.8740442548,4313197.766341281,3000.0,3.0,2
155,350550.8897633475,4314307.575863778,3000.0,3.0,0
161,344245.5768290027,4302216.862356308,3000.0,3.0,3
162,344267.39851147553,4303326.66348507,3000.0,3.0,3
163,344289.22495419485,4304436.466332863,3000.0,3.0,3
164,344311.0561565135,4305546.270899833,3000.0,3.0,2
165,344332.8921177835,4306656.077186111,3000.0,3.0,2
184,344201.94774738676,4299997.265255359,3000.0,3.0,1
185,344223.7599074241,4301107.062946451,3000.0,3.0,2
197,350299.0028335706,4300989.976042163,3000.0,3.0,4
198,350319.9682580252,4302099.766492425,3000.0,3.0,4
199,350340.93825783185,4303209.558675848,3000.0,3.0,7
200,350361.91283236863,4304319.352592562,3000.0,3.0,6
201,350382.89198101324,4305429.148242711,3000.0,3.0,5
251,360850.2248659992,4308568.566571546,3000.0,3.0,2
252,360869.7605615869,4309678.354785811,3000.0,3.0,3
253,360889.30051036924,4310788.144757321,3000.0,3.0,2
254,360908.8447117669,4311897.93648621,3000.0,3.0,4
255,354679.1514659011,4303128.766233027,3000.0,3.0,5
256,354699.5176143406,4304238.553987163,3000.0,3.0,5
257,354719.88820438547,4305348.343484573,3000.0,3.0,4
258,354740.2632354315,4306458.134725388,3000.0,3.0,2
259,354760.6427068745,4307567.927709748,3000.0,3.0,2
260,354781.0266181099,4308677.722437785,3000.0,3.0,6
261,354801.4149685331,4309787.518909642,3000.0,3.0,6
262,354821.8077575395,4310897.317125449,3000.0,3.0,5
263,354842.20498452417,4312007.117085347,3000.0,3.0,5
264,354862.60664888215,4313116.918789469,3000.0,3.0,5
265,354883.01275000826,4314226.72223795,3000.0,3.0,3
266,354903.42328729725,4315336.527430931,3000.0,3.0,3
267,354923.83826014376,4316446.334368539,3000.0,3.0,4
276,348584.4328356497,4302132.746832544,3000.0,3.0,4
277,348605.64616471506,4303242.541535598,3000.0,3.0,4
278,348626.8641215167,4304352.337967926,3000.0,3.0,5
279,348648.08670542523,4305462.1361296745,3000.0,3.0,4
280,348669.3139158111,4306571.936020973,3000.0,3.0,4
281,348690.54575204453,4307681.737641962,3000.0,3.0,3
282,348711.7822134957,4308791.540992772,3000.0,3.0,2
283,348733.02329953463,4309901.346073542,3000.0,3.0,3
284,348754.26900953124,4311011.152884407,3000.0,3.0,3
285,348775.519342855,4312120.961425499,3000.0,3.0,2
286,348796.77429887577,4313230.771696958,3000.0,3.0,0
287,348818.0338769628,4314340.583698914,3000.0,3.0,1
298,359943.89714207174,4306364.301333355,3000.0,3.0,1
299,359963.54607956763,4307474.087195414,3000.0,3.0,1
300,359983.19929790875,4308583.874812578,3000.0,3.0,2
301,360002.85679651244,4309693.664184985,3000.0,3.0,4
302,360022.51857479574,4310803.455312771,3000.0,3.0,4
303,360042.18463217554,4311913.248196072,3000.0,3.0,5
304,360061.8549680686,4313023.042835029,3000.0,3.0,5
305,353872.98764202255,4306474.106615387,3000.0,3.0,3
306,353893.48887483793,4307583.900811974,3000.0,3.0,3
307,353913.9945739358,4308693.696750296,3000.0,3.0,4
308,353934.5047387082,4309803.49443049,3000.0,3.0,6
309,353955.01936854667,4310913.293852692,3000.0,3.0,6
310,353975.5384628427,4312023.095017036,3000.0,3.0,5
311,353996.06202098774,4313132.897923662,3000.0,3.0,6
312,354016.59004237293,4314242.702572702,3000.0,3.0,3
313,354037.1225263895,4315352.508964295,3000.0,3.0,2
326,353791.02738574706,4302034.947243659,3000.0,3.0,4
327,353811.5107473525,4303144.734474675,3000.0,3.0,4
328,353831.99857767206,4304254.523446872,3000.0,3.0,5
329,353852.490876098,4305364.314160398,3000.0,3.0,4
330,347716.6636400138,4302149.379686196,3000.0,3.0,3
331,347737.99863628263,4303259.175659921,3000.0,3.0,5
332,347759.3382867903,4304368.973360894,3000.0,3.0,5
333,347780.68259090395,4305478.772789261,3000.0,3.0,4
334,347802.0315479904,4306588.573945154,3000.0,3.0,3
335,347823.38515741617,4307698.376828711,3000.0,3.0,3
336,347844.7434185478,4308808.181440064,3000.0,3.0,2
337,347866.10633075173,4309917.98777935,3000.0,3.0,1
338,347887.47389339417,4311027.795846704,3000.0,3.0,1
339,347908.8461058412,4312137.605642262,3000.0,3.0,1
340,347930.22296745866,4313247.417166158,3000.0,3.0,0
382,358189.4681046753,4305285.412121484,3000.0,3.0,2
384,358209.3562126028,4306395.19857766,3000.0,3.0,2
385,358229.24865494925,4307504.986785044,3000.0,3.0,2
386,358249.1454311244,4308614.776743766,3000.0,3.0,3
387,358269.04654053826,4309724.568453971,3000.0,3.0,5
388,358288.95198260073,4310834.361915791,3000.0,3.0,5
389,358308.8617567215,4311944.157129367,3000.0,3.0,5
390,358328.77586230997,4313053.954094833,3000.0,3.0,8
391,358348.69429877563,4314163.752812325,3000.0,3.0,4
395,352034.77760461014,4300957.378677374,3000.0,3.0,5
396,352055.4997596191,4302067.166632987,3000.0,3.0,5
397,352076.22643696546,4303176.956325729,3000.0,3.0,5
398,352096.95763603435,4304286.747755731,3000.0,3.0,6
399,352117.6933562112,4305396.54092314,3000.0,3.0,4
400,352138.4335968805,4306506.335828086,3000.0,3.0,4
401,352159.1783574275,4307616.132470708,3000.0,3.0,3
402,352179.92763723654,4308725.930851138,3000.0,3.0,6
403,352200.68143569224,4309835.730969518,3000.0,3.0,6
404,352221.4397521792,4310945.532825979,3000.0,3.0,6
405,352242.20258608134,4312055.33642066,3000.0,3.0,6
406,352262.96993678296,4313165.141753695,3000.0,3.0,5
407,352283.74180366803,4314274.94882522,3000.0,3.0,1
415,345959.5486235352,4301073.133953691,3000.0,3.0,2
416,345981.12225152453,4302182.930767429,3000.0,3.0,2
417,346002.7005873975,4303292.729304201,3000.0,3.0,3
418,346024.2836305138,4304402.529564137,3000.0,3.0,5
419,346045.8713802333,4305512.331547381,3000.0,3.0,3
420,346067.46383591555,4306622.1352540655,3000.0,3.0,1
421,346089.06099691987,4307731.940684328,3000.0,3.0,1
422,346110.6628626054,4308841.7478383,3000.0,3.0,2
434,357302.0690554967,4304191.216371423,3000.0,3.0,2
435,357322.07453025726,4305301.00226378,3000.0,3.0,2
436,357342.0843665248,4306410.789905307,3000.0,3.0,2
437,357362.09856370615,4307520.579296143,3000.0,3.0,3
438,357382.1171212075,4308630.370436422,3000.0,3.0,4
439,357402.14003843535,4309740.163326281,3000.0,3.0,6
440,357422.1673147959,4310849.95796586,3000.0,3.0,5
441,357442.198949695,4311959.754355295,3000.0,3.0,5
442,357462.2349425388,4313069.552494721,3000.0,3.0,6
443,357482.27529273287,4314179.352384273,3000.0,3.0,3
444,357502.31999968295,4315289.154024092,3000.0,3.0,6
452,345069.96423457353,4299980.254502217,3000.0,3.0,1
453,345091.6547734454,4301090.0508895535,3000.0,3.0,2
454,345113.3500473498,4302199.848997728,3000.0,3.0,3
455,345135.05005564337,4303309.648826877,3000.0,3.0,3
456,345156.754797682,4304419.45037713,3000.0,3.0,4
457,345178.46427282196,4305529.253648631,3000.0,3.0,2
458,345200.1784804191,4306639.058641514,3000.0,3.0,2
459,345221.89741982927,4307748.865355912,3000.0,3.0,1
460,345243.62109040795,4308858.673791959,3000.0,3.0,1
466,351187.73449608707,4302083.419003285,3000.0,3.0,6
467,351208.58283381874,4303193.2099377485,3000.0,3.0,6
468,351229.43571977684,4304303.002607493,3000.0,3.0,8
469,351250.2931533429,4305412.797012665,3000.0,3.0,6
470,351271.1551338983,4306522.593153395,3000.0,3.0,5
471,351292.0216608242,4307632.391029823,3000.0,3.0,2
472,351312.8927335015,4308742.190642078,3000.0,3.0,6
473,351333.7683513112,4309851.991990303,3000.0,3.0,6
474,351354.6485136341,4310961.7950746305,3000.0,3.0,6
475,351375.53321985074,4312071.599895197,3000.0,3.0,6
476,351396.4224693417,4313181.406452138,3000.0,3.0,2
477,351417.3162614872,4314291.214745588,3000.0,3.0,1
492,351166.8907072003,4300973.62980397,3000.0,3.0,5
514,343333.9302368313,4300014.3711236585,3000.0,3.0,2
515,343377.80259082495,4302233.970844549,3000.0,3.0,3
